Time,Pokhara Airport,Lumle,Begnas
08/27/2016 12:00:00,33.1,27,35.6
08/28/2016 12:00:00,33.2,25.5,33.5
08/29/2016 12:00:00,31.3,23.5,33.5
08/30/2016 12:00:00,29.5,22.5,30
08/31/2016 12:00:00,30.6,24,33
09/01/2016 12:00:00,30.8,24.5,33
09/02/2016 12:00:00,30,22.5,33
09/03/2016 12:00:00,27.3,20.6,27.5
09/04/2016 12:00:00,27.8,22,28.5
09/05/2016 12:00:00,31.6,24.5,33
09/06/2016 12:00:00,31,22.5,33.5
09/07/2016 12:00:00,31.9,25.5,34
09/08/2016 12:00:00,30.9,25,33.5
09/09/2016 12:00:00,31.5,23,33.4
09/10/2016 12:00:00,28.4,21,30
09/11/2016 12:00:00,28.8,22,31.5
09/12/2016 12:00:00,27.3,21.5,29.5
09/13/2016 12:00:00,30,21.5,32.2
09/14/2016 12:00:00,31.5,25,34
09/15/2016 12:00:00,31.5,24,33.8
09/16/2016 12:00:00,31.5,24.8,33.5
09/17/2016 12:00:00,30.4,24,32.2
09/18/2016 12:00:00,30.2,23.5,32.5
09/19/2016 12:00:00,31.6,24,33.4
09/20/2016 12:00:00,31.6,24,34
09/21/2016 12:00:00,29.9,21.2,32
09/22/2016 12:00:00,30.4,23.5,33
09/23/2016 12:00:00,30.9,21,32.5
09/24/2016 12:00:00,28.8,22,30.5
09/25/2016 12:00:00,30,22.5,32
09/26/2016 12:00:00,29.6,22,32
09/27/2016 12:00:00,31,24,33
09/28/2016 12:00:00,28.5,22.5,31.5
09/29/2016 12:00:00,28.4,23.5,30.5
09/30/2016 12:00:00,31,24,33
10/01/2016 12:00:00,31.9,24.5,34
10/02/2016 12:00:00,31.5,24.5,34.2
10/03/2016 12:00:00,31,25,33.5
10/04/2016 12:00:00,30,22.5,33
10/05/2016 12:00:00,29.9,24,32
10/06/2016 12:00:00,26.7,21.2,28
10/07/2016 12:00:00,30,24,32
10/08/2016 12:00:00,30.5,23.5,32.2
10/09/2016 12:00:00,29.5,,31
10/10/2016 12:00:00,30.1,,32
10/11/2016 12:00:00,29.5,,31.5
10/12/2016 12:00:00,29.5,,32
10/13/2016 12:00:00,29.3,,31.5
10/14/2016 12:00:00,28.8,,30.9
10/15/2016 12:00:00,28.2,,30.4
10/16/2016 12:00:00,28.8,,30
10/17/2016 12:00:00,29.3,,31.4
10/18/2016 12:00:00,29,23,31.5
10/19/2016 12:00:00,28.4,22.5,30.5
10/20/2016 12:00:00,28.6,22.6,31.5
10/21/2016 12:00:00,28.8,21.5,31
10/22/2016 12:00:00,27.9,20.6,30
10/23/2016 12:00:00,27.8,20,30
10/24/2016 12:00:00,28,22,29
10/25/2016 12:00:00,28.7,21,30.4
10/26/2016 12:00:00,28.2,21,30
10/27/2016 12:00:00,27.3,20.5,29.5
10/28/2016 12:00:00,26.7,20.5,29.6
10/29/2016 12:00:00,26.8,20,29
10/30/2016 12:00:00,26.9,19,29.2
10/31/2016 12:00:00,27.9,20.5,29.5
11/01/2016 12:00:00,28.7,21,30
11/02/2016 12:00:00,28.7,21.5,30
11/03/2016 12:00:00,28.3,21,30.3
11/04/2016 12:00:00,27,21,29
11/05/2016 12:00:00,27,19.5,28.5
11/06/2016 12:00:00,26.3,20,28.5
11/07/2016 12:00:00,25.5,19,28.4
11/08/2016 12:00:00,26,19,28.4
11/09/2016 12:00:00,26,19,28.5
11/10/2016 12:00:00,26.2,20,28.9
11/11/2016 12:00:00,27,19.5,28.6
11/12/2016 12:00:00,26.5,19.5,28
11/13/2016 12:00:00,25.9,19,27.5
11/14/2016 12:00:00,25.2,19.5,26.5
11/15/2016 12:00:00,24.5,20.5,26.5
11/16/2016 12:00:00,24.1,17.5,25.8
11/17/2016 12:00:00,24,17,25.5
11/18/2016 12:00:00,24.1,16.8,25.5
11/19/2016 12:00:00,24.5,16.5,25.5
11/20/2016 12:00:00,24.7,16.5,26
11/21/2016 12:00:00,24.5,18.5,26
11/22/2016 12:00:00,24.1,18,25.5
11/23/2016 12:00:00,24.3,17.5,26
11/24/2016 12:00:00,24.3,17.5,25.6
11/25/2016 12:00:00,23.5,16.5,25
11/26/2016 12:00:00,24.4,17,25
11/27/2016 12:00:00,23.8,17,25.5
11/28/2016 12:00:00,24.5,15.5,26.2
11/29/2016 12:00:00,25.2,19.5,26.5
11/30/2016 12:00:00,25.4,18,26
12/01/2016 12:00:00,24.5,16.5,26
12/02/2016 12:00:00,23.6,16,25
12/03/2016 12:00:00,23.7,17,25
12/04/2016 12:00:00,24.3,18.5,25.5
12/05/2016 12:00:00,23.8,17.5,25.2
12/06/2016 12:00:00,24,18.5,25
12/07/2016 12:00:00,24,19,25.5
12/08/2016 12:00:00,24,19.7,25.5
12/09/2016 12:00:00,23.7,19.5,25
12/10/2016 12:00:00,23.6,19,24.5
12/11/2016 12:00:00,23.7,17.5,25
12/12/2016 12:00:00,23.2,16.6,25
12/13/2016 12:00:00,22.5,15.5,24
12/14/2016 12:00:00,22.2,15.5,23
12/15/2016 12:00:00,22,14,23
12/16/2016 12:00:00,23.1,17.5,24
12/17/2016 12:00:00,22.9,17,24
12/18/2016 12:00:00,23,16.7,24
12/19/2016 12:00:00,22.4,16.5,23.5
12/20/2016 12:00:00,23,14.5,23.5
12/21/2016 12:00:00,22.9,16.5,24.5
12/22/2016 12:00:00,23.4,17.2,25.5
12/23/2016 12:00:00,23.8,16,24.5
12/24/2016 12:00:00,23.6,17,25
12/25/2016 12:00:00,23.4,16.5,24.2
12/26/2016 12:00:00,21.7,15.5,24
12/27/2016 12:00:00,21.7,16,22.5
12/28/2016 12:00:00,21,15,21.5
12/29/2016 12:00:00,21.7,15.5,23
12/30/2016 12:00:00,23,15.2,24
12/31/2016 12:00:00,23.2,15.5,24
01/01/2017 12:00:00,23.7,15.2,25.5
01/02/2017 12:00:00,23.9,15.5,24.5
01/03/2017 12:00:00,23,15.5,24
01/04/2017 12:00:00,22.3,15.5,23.5
01/05/2017 12:00:00,22.5,15.5,23.5
01/06/2017 12:00:00,21.8,14,22.6
01/07/2017 12:00:00,21.5,14,22.6
01/08/2017 12:00:00,21.7,15.5,22.5
01/09/2017 12:00:00,21.6,15,23
01/10/2017 12:00:00,20.9,14.5,22.5
01/11/2017 12:00:00,20,12,21
01/12/2017 12:00:00,19,12,30
01/13/2017 12:00:00,19.4,12,20.5
01/14/2017 12:00:00,19.5,13,20.8
01/15/2017 12:00:00,20.1,13,21.4
01/16/2017 12:00:00,21,15.5,22.5
01/17/2017 12:00:00,21.5,15,23
01/18/2017 12:00:00,22.4,16.5,24
01/19/2017 12:00:00,23.5,17.5,25
01/20/2017 12:00:00,24.2,18.5,25.5
01/21/2017 12:00:00,22.6,18,23
01/22/2017 12:00:00,23.2,16.5,23.8
01/23/2017 12:00:00,23.8,19,24.5
01/24/2017 12:00:00,23.5,16.5,25
01/25/2017 12:00:00,25.7,19,26.1
01/26/2017 12:00:00,25.9,19,26.5
01/27/2017 12:00:00,16.4,12,17.7
01/28/2017 12:00:00,20.4,15.2,21.5
01/29/2017 12:00:00,21.9,15.2,23
01/30/2017 12:00:00,22.7,16,23
01/31/2017 12:00:00,22.9,16,23.8
02/01/2017 12:00:00,22.5,16,23.5
02/02/2017 12:00:00,22.4,13,23
02/03/2017 12:00:00,23.7,16,24.6
02/04/2017 12:00:00,24.8,19,25.5
02/05/2017 12:00:00,24.9,18.5,25
02/06/2017 12:00:00,24.7,16.5,25
02/07/2017 12:00:00,25.5,18,26
02/08/2017 12:00:00,25.4,19,26
02/09/2017 12:00:00,24.3,17.5,25
02/10/2017 12:00:00,24.4,18,24.3
02/11/2017 12:00:00,24.9,17,25.5
02/12/2017 12:00:00,24.7,17,25.5
02/13/2017 12:00:00,24.5,17,25.5
02/14/2017 12:00:00,25.1,17.5,25.5
02/15/2017 12:00:00,24.8,17,25
02/16/2017 12:00:00,25.5,19,26.4
02/17/2017 12:00:00,25.5,17.5,25.7
02/18/2017 12:00:00,27,18,28
02/19/2017 12:00:00,26.1,18,27
02/20/2017 12:00:00,27.4,19,27
02/21/2017 12:00:00,27.8,19,28.5
02/22/2017 12:00:00,28.4,19.5,28.5
02/23/2017 12:00:00,27.2,19.5,27.8
02/24/2017 12:00:00,26,18.5,26.5
02/25/2017 12:00:00,22.5,13.5,23.5
02/26/2017 12:00:00,23.5,15.5,25.5
02/27/2017 12:00:00,25.3,17.5,25.5
02/28/2017 12:00:00,26.3,18,27
03/01/2017 12:00:00,26.8,18.5,27
03/02/2017 12:00:00,26.8,19,28
03/03/2017 12:00:00,29.3,21,29.5
03/04/2017 12:00:00,28.8,20.5,29
03/05/2017 12:00:00,27.6,19.5,28.5
03/06/2017 12:00:00,27.9,19.2,28.5
03/07/2017 12:00:00,27.5,20,27.5
03/08/2017 12:00:00,27.2,19.5,27.5
03/09/2017 12:00:00,25.9,17,27.5
03/10/2017 12:00:00,14.8,8,18.5
03/11/2017 12:00:00,21.6,13,22
03/12/2017 12:00:00,22.4,14,24.5
03/13/2017 12:00:00,24.2,16,24.3
03/14/2017 12:00:00,23.4,15,24
03/15/2017 12:00:00,25.8,17.5,27.4
03/16/2017 12:00:00,26.4,18.5,25.3
03/17/2017 12:00:00,25.7,17.5,26
03/18/2017 12:00:00,25.2,16.5,25.5
03/19/2017 12:00:00,24.3,17,25
03/20/2017 12:00:00,23.8,17,25
03/21/2017 12:00:00,25.4,18,26.2
03/22/2017 12:00:00,25.8,15.5,25.7
03/23/2017 12:00:00,25.5,17,26
03/24/2017 12:00:00,28.9,19.5,30
03/25/2017 12:00:00,29.9,21.5,30.5
03/26/2017 12:00:00,28.7,20.5,29.5
03/27/2017 12:00:00,28,19.5,29.5
03/28/2017 12:00:00,27.4,18,28.5
03/29/2017 12:00:00,21.7,17.5,28.8
03/30/2017 12:00:00,27.4,17,29.5
03/31/2017 12:00:00,26.5,17,29
04/01/2017 12:00:00,29.6,22,32
04/02/2017 12:00:00,29.2,22.2,32
04/03/2017 12:00:00,29.5,23,30
04/04/2017 12:00:00,29.4,23.5,30.6
04/05/2017 12:00:00,26.8,20,28
04/06/2017 12:00:00,29.5,24.5,30.2
04/07/2017 12:00:00,30.9,23.8,32.3
04/08/2017 12:00:00,31,23.5,32.5
04/09/2017 12:00:00,32,24,33
04/10/2017 12:00:00,30.5,22.5,31.6
04/11/2017 12:00:00,29.9,22,31.5
04/12/2017 12:00:00,29,21,30
04/13/2017 12:00:00,29.5,22,31
04/14/2017 12:00:00,29.2,22,30.5
04/15/2017 12:00:00,27.5,21.5,28.5
04/16/2017 12:00:00,30.7,23,32
04/17/2017 12:00:00,30.5,23.5,31.5
04/18/2017 12:00:00,31.4,23.5,33
04/19/2017 12:00:00,24.3,20,28
04/20/2017 12:00:00,28.5,22,30.6
04/21/2017 12:00:00,29.4,20.5,31
04/22/2017 12:00:00,29.3,21,30.6
04/23/2017 12:00:00,23,16,25
04/24/2017 12:00:00,30.1,22.5,34
04/25/2017 12:00:00,32,24,34
04/26/2017 12:00:00,32,24.5,34.5
04/27/2017 12:00:00,31.7,24.5,33.5
04/28/2017 12:00:00,31.4,24.5,33
04/29/2017 12:00:00,31.9,24,33.5
04/30/2017 12:00:00,33.5,22.5,29
05/01/2017 12:00:00,24.9,18,26
05/02/2017 12:00:00,29.4,22,31
05/03/2017 12:00:00,29.7,21,31.5
05/04/2017 12:00:00,28.4,22.4,32.5
05/05/2017 12:00:00,30.3,23,32
05/06/2017 12:00:00,30.5,22.5,32
05/07/2017 12:00:00,30.5,22,32.5
05/08/2017 12:00:00,29.5,21.5,30.5
05/09/2017 12:00:00,28.5,22.5,29
05/10/2017 12:00:00,29.9,22.5,31
05/11/2017 12:00:00,31.3,22.5,32
05/12/2017 12:00:00,30.1,23,31
05/13/2017 12:00:00,29.3,22.5,32.5
05/14/2017 12:00:00,31.4,24,33.5
05/15/2017 12:00:00,29.7,21.5,32
05/16/2017 12:00:00,30.2,22,31.5
05/17/2017 12:00:00,28.8,21.5,30.5
05/18/2017 12:00:00,30.3,22.5,32.5
05/19/2017 12:00:00,30.9,24,33
05/20/2017 12:00:00,31.3,24,33.5
05/21/2017 12:00:00,31.8,24,33
05/22/2017 12:00:00,31,24,34.5
05/23/2017 12:00:00,33,26,34.5
05/24/2017 12:00:00,32.6,26,34.5
05/25/2017 12:00:00,32.6,25,33
05/26/2017 12:00:00,31.5,24,28.6
05/27/2017 12:00:00,27.7,20.5,32.2
05/28/2017 12:00:00,30.4,22.5,32.3
05/29/2017 12:00:00,30.3,23,28
05/30/2017 12:00:00,26.1,19.6,33
05/31/2017 12:00:00,31,23.5,34
06/01/2017 12:00:00,32,23.5,34
06/02/2017 12:00:00,31.5,24,33
06/03/2017 12:00:00,31.5,24.5,33.6
06/04/2017 12:00:00,33.4,26.4,35.5
06/05/2017 12:00:00,32,26.6,34.2
06/06/2017 12:00:00,28.6,22,30
06/07/2017 12:00:00,31.5,24.5,33
06/08/2017 12:00:00,31.3,24.5,33.5
06/09/2017 12:00:00,32,24,34.3
06/10/2017 12:00:00,31.4,23.5,33.5
06/11/2017 12:00:00,32.4,25,35
06/12/2017 12:00:00,32.5,25,35.3
06/13/2017 12:00:00,32,25,34.5
06/14/2017 12:00:00,32.3,25,34.5
06/15/2017 12:00:00,31.9,24,34
06/16/2017 12:00:00,31.4,24,33.2
06/17/2017 12:00:00,31,24,33.5
06/18/2017 12:00:00,32.3,24,34.6
06/19/2017 12:00:00,32.5,24,33
06/20/2017 12:00:00,29.4,23,31
06/21/2017 12:00:00,30.7,23.2,32.1
06/22/2017 12:00:00,32.4,24,34
06/23/2017 12:00:00,32.3,24,34.5
06/24/2017 12:00:00,33,24.5,34.5
06/25/2017 12:00:00,33.2,23.5,35.5
06/26/2017 12:00:00,33.4,24.5,34.5
06/27/2017 12:00:00,31.4,24,33.5
06/28/2017 12:00:00,30.7,24.5,32
06/29/2017 12:00:00,32,24,34.3
06/30/2017 12:00:00,32.4,24.5,34.5
07/01/2017 12:00:00,32,24.5,34
07/02/2017 12:00:00,31.5,23,32.6
07/03/2017 12:00:00,32.3,24,34.5
07/04/2017 12:00:00,31.5,23,33
07/05/2017 12:00:00,25.4,19.5,27.3
07/06/2017 12:00:00,29.7,23,31.5
07/07/2017 12:00:00,33.6,25.5,35
07/08/2017 12:00:00,33.4,25,34.5
07/09/2017 12:00:00,29.7,23.5,30.5
07/10/2017 12:00:00,29.1,22,30
07/11/2017 12:00:00,27.2,21,33
07/12/2017 12:00:00,28.6,23.5,32.3
07/13/2017 12:00:00,32.3,26,33.5
07/14/2017 12:00:00,33.1,25,35
07/15/2017 12:00:00,31.3,24.5,35
07/16/2017 12:00:00,32.5,24.5,35.2
07/17/2017 12:00:00,31.9,26,33.5
07/18/2017 12:00:00,33.6,27.5,35.7
07/19/2017 12:00:00,33.9,26.5,35.5
07/20/2017 12:00:00,32.7,27.5,34.5
07/21/2017 12:00:00,29.7,21.5,31
07/22/2017 12:00:00,32,24,33.5
07/23/2017 12:00:00,32.8,25,34.5
07/24/2017 12:00:00,28.8,24,32.5
07/25/2017 12:00:00,29.2,23.5,32.5
07/26/2017 12:00:00,28.7,22,30.5
07/27/2017 12:00:00,32,25.5,34
07/28/2017 12:00:00,32.6,25,34
07/29/2017 12:00:00,31.5,24,32
07/30/2017 12:00:00,23.9,22.2,26.5
07/31/2017 12:00:00,31.8,25,34
08/01/2017 12:00:00,30.6,23,32.6
08/02/2017 12:00:00,30.5,22.5,33.5
08/03/2017 12:00:00,30.3,22.5,32.3
08/04/2017 12:00:00,31.3,24.8,33
08/05/2017 12:00:00,32.7,25,35
08/06/2017 12:00:00,33.3,25.5,36.5
08/07/2017 12:00:00,32,25.5,33.5
08/08/2017 12:00:00,31.5,24,33.6
08/09/2017 12:00:00,25.7,19.5,28.5
08/10/2017 12:00:00,27.8,20.2,30
08/11/2017 12:00:00,29.4,22,32
08/12/2017 12:00:00,29.2,24.2,31.5
08/13/2017 12:00:00,27.1,19,31
08/14/2017 12:00:00,29.6,23,31.5
08/15/2017 12:00:00,31.6,24,33.6
08/16/2017 12:00:00,31.2,23,34.6
08/17/2017 12:00:00,30.7,22.5,33.5
08/18/2017 12:00:00,32.4,24,34.5
08/19/2017 12:00:00,30.7,23.5,33
08/20/2017 12:00:00,31.6,24,34.5
08/21/2017 12:00:00,30.8,24,32.5
08/22/2017 12:00:00,30.9,24,32.6
08/23/2017 12:00:00,27.4,21,29.5
08/24/2017 12:00:00,32,25.5,28.5
08/25/2017 12:00:00,31.7,25.5,33.5
08/26/2017 12:00:00,32.6,25.5,35
08/27/2017 12:00:00,31.5,25,33
08/28/2017 12:00:00,30.4,25,32.5
08/29/2017 12:00:00,32.3,24,34
08/30/2017 12:00:00,31.8,24,34.5
08/31/2017 12:00:00,31.3,24,34.5
09/01/2017 12:00:00,29.5,22,32.3
09/02/2017 12:00:00,30,22,32.5
09/03/2017 12:00:00,29.7,22,33
09/04/2017 12:00:00,31,24,34
09/05/2017 12:00:00,32,24.5,34.5
09/06/2017 12:00:00,31.8,24,34.5
09/07/2017 12:00:00,31.7,24.5,35
09/08/2017 12:00:00,31.5,23.5,34
09/09/2017 12:00:00,31.8,24,34.5
09/10/2017 12:00:00,31.8,25.5,35
09/11/2017 12:00:00,31.1,23.5,34
09/12/2017 12:00:00,30.6,24,33.2
09/13/2017 12:00:00,31,24,33.2
09/14/2017 12:00:00,31.3,23,34
09/15/2017 12:00:00,31.6,24,34
09/16/2017 12:00:00,32.4,25.5,34.8
09/17/2017 12:00:00,33.4,26,36
09/18/2017 12:00:00,30.9,22.5,34.7
09/19/2017 12:00:00,32.5,24,35
09/20/2017 12:00:00,31.7,24.5,33.5
09/21/2017 12:00:00,25.8,24,29
09/22/2017 12:00:00,28.1,22,29
09/23/2017 12:00:00,31.3,24,33
09/24/2017 12:00:00,31.8,24.5,34
09/25/2017 12:00:00,31.7,24.5,33.5
09/26/2017 12:00:00,31.8,25.5,34
09/27/2017 12:00:00,31.7,24,34.5
09/28/2017 12:00:00,31.6,24,34.5
09/29/2017 12:00:00,31.5,23.5,34.5
09/30/2017 12:00:00,30.4,23,32.5
10/01/2017 12:00:00,30.5,24,33.5
10/02/2017 12:00:00,30.8,22.5,33
10/03/2017 12:00:00,29.1,22,31.5
10/04/2017 12:00:00,31.2,24.5,33
10/05/2017 12:00:00,31.6,25,33.6
10/06/2017 12:00:00,31.7,25,34
10/07/2017 12:00:00,31.2,25,34.3
10/08/2017 12:00:00,30.7,24,33.5
10/09/2017 12:00:00,30.7,23.5,33.5
10/10/2017 12:00:00,30.4,23.5,34
10/11/2017 12:00:00,31,26,33.5
10/12/2017 12:00:00,31,24.5,33.5
10/13/2017 12:00:00,30.7,22.5,33
10/14/2017 12:00:00,30.2,23.5,32
10/15/2017 12:00:00,29.2,24,31.5
10/16/2017 12:00:00,28.3,23,30.2
10/17/2017 12:00:00,29.1,22.5,31.5
10/18/2017 12:00:00,31.2,24.5,32.5
10/19/2017 12:00:00,29.9,25,31
10/20/2017 12:00:00,29.5,25,32.5
10/21/2017 12:00:00,29,21.5,31.5
10/22/2017 12:00:00,29.3,22.5,31.5
10/23/2017 12:00:00,28.2,20.5,30
10/24/2017 12:00:00,27.3,20,30
10/25/2017 12:00:00,27.2,19,29.5
10/26/2017 12:00:00,27.2,19,29.6
10/27/2017 12:00:00,26,20,28.5
10/28/2017 12:00:00,26.4,19,27.8
10/29/2017 12:00:00,27.5,19.3,28.5
10/30/2017 12:00:00,26.2,20,28
10/31/2017 12:00:00,22.7,16,29
11/01/2017 12:00:00,25.1,15.5,24.5
11/02/2017 12:00:00,26.1,19,27.5
11/03/2017 12:00:00,27.3,20,28.5
11/04/2017 12:00:00,27.4,21,29.2
11/05/2017 12:00:00,27,21.5,29.5
11/06/2017 12:00:00,26.8,20.5,29.6
11/07/2017 12:00:00,27.5,20.5,29.5
11/08/2017 12:00:00,27.4,20,29.5
11/09/2017 12:00:00,26.5,19.5,28.5
11/10/2017 12:00:00,26.2,19.5,28.5
11/11/2017 12:00:00,26,19,28
11/12/2017 12:00:00,26,18.5,27
11/13/2017 12:00:00,25.2,18,27.5
11/14/2017 12:00:00,25,18,26
11/15/2017 12:00:00,26,19,27.5
11/16/2017 12:00:00,25.1,20,27.8
11/17/2017 12:00:00,26,20,28.5
11/18/2017 12:00:00,26.5,21,28.5
11/19/2017 12:00:00,26,20.5,28
11/20/2017 12:00:00,25.9,20,28
11/21/2017 12:00:00,25.2,18,27
11/22/2017 12:00:00,24.5,18,25.5
11/23/2017 12:00:00,24.2,17,25
11/24/2017 12:00:00,23.5,16.5,25
11/25/2017 12:00:00,23.7,16.5,25.5
11/26/2017 12:00:00,23.6,16.5,24
11/27/2017 12:00:00,23,17,23.5
11/28/2017 12:00:00,22.6,15.5,23.5
11/29/2017 12:00:00,21.5,14,24
11/30/2017 12:00:00,21.7,15,25
12/01/2017 12:00:00,22.3,15.5,24.5
12/02/2017 12:00:00,23.5,15.5,25
12/03/2017 12:00:00,23,15,24
12/04/2017 12:00:00,21.7,15.5,24.5
12/05/2017 12:00:00,19.4,14,20
12/06/2017 12:00:00,24.5,14.5,25
12/07/2017 12:00:00,24.3,16.5,26
12/08/2017 12:00:00,24.5,17.2,24.5
12/09/2017 12:00:00,25.5,17.5,26
12/10/2017 12:00:00,25,21,25.8
12/11/2017 12:00:00,24.9,19,26.5
12/12/2017 12:00:00,23.4,18,24.6
12/13/2017 12:00:00,24,17.5,24.5
12/14/2017 12:00:00,23.4,17.5,24.5
12/15/2017 12:00:00,23.5,18,24.5
12/16/2017 12:00:00,21.7,18.2,22.5
12/17/2017 12:00:00,21.4,18,23
12/18/2017 12:00:00,22,17,22.6
12/19/2017 12:00:00,22.6,16,23
12/20/2017 12:00:00,22.1,16.5,23
12/21/2017 12:00:00,22.9,17,23.5
12/22/2017 12:00:00,22.5,16,23
12/23/2017 12:00:00,21.6,15.5,22.3
12/24/2017 12:00:00,22.8,15,23
12/25/2017 12:00:00,22.2,15,22.6
12/26/2017 12:00:00,22.6,16,23.5
12/27/2017 12:00:00,23.9,17.5,24
12/28/2017 12:00:00,23.6,18.5,24
12/29/2017 12:00:00,22.7,17,23.5
12/30/2017 12:00:00,22.6,16,23.6
12/31/2017 12:00:00,22.5,16.5,23
01/01/2018 12:00:00,22.5,15,23
01/02/2018 12:00:00,22.4,14,22.5
01/03/2018 12:00:00,21.3,15.4,22.5
01/04/2018 12:00:00,21.4,14.5,21.5
01/05/2018 12:00:00,20,12.5,20.5
01/06/2018 12:00:00,19.8,12.5,20.5
01/07/2018 12:00:00,19,12.6,19
01/08/2018 12:00:00,18.3,11.5,18.5
01/09/2018 12:00:00,19,12.5,20
01/10/2018 12:00:00,19.5,13,20
01/11/2018 12:00:00,20,12.5,20.5
01/12/2018 12:00:00,21.5,15,21.5
01/13/2018 12:00:00,21.6,14.5,22.5
01/14/2018 12:00:00,19,13.5,19
01/15/2018 12:00:00,21.5,14.6,22.2
01/16/2018 12:00:00,21,13,21.5
01/17/2018 12:00:00,23.2,15.5,23.3
01/18/2018 12:00:00,22.7,15.5,23
01/19/2018 12:00:00,22,14.6,23
01/20/2018 12:00:00,22,14.5,22.5
01/21/2018 12:00:00,19.8,12,19.5
01/22/2018 12:00:00,24,17,23
01/23/2018 12:00:00,23.5,16,24
01/24/2018 12:00:00,19.5,11,21.5
01/25/2018 12:00:00,19.6,13,20.5
01/26/2018 12:00:00,20.6,13.5,21.2
01/27/2018 12:00:00,19.3,11.5,20.5
01/28/2018 12:00:00,19,12.5,18
01/29/2018 12:00:00,16.9,12.3,18.5
01/30/2018 12:00:00,19.6,12.5,20
01/31/2018 12:00:00,17,12.1,18
02/01/2018 12:00:00,20.9,11.5,22.5
02/02/2018 12:00:00,21.7,14.5,22
02/03/2018 12:00:00,22,15.5,23
02/04/2018 12:00:00,23.6,17,24
02/05/2018 12:00:00,24.4,17.3,24.5
02/06/2018 12:00:00,22.4,18.5,22
02/07/2018 12:00:00,23.3,18,22.5
02/08/2018 12:00:00,24.7,18.5,25
02/09/2018 12:00:00,25.5,17.5,26
02/10/2018 12:00:00,25.1,18,24.5
02/11/2018 12:00:00,23.7,16,24
02/12/2018 12:00:00,22,16,24.5
02/13/2018 12:00:00,24,16,24.6
02/14/2018 12:00:00,25.5,17,25.7
02/15/2018 12:00:00,25.2,19,26
02/16/2018 12:00:00,24.7,18.5,25
02/17/2018 12:00:00,24.2,15.5,24.5
02/18/2018 12:00:00,24.3,16.5,25.3
02/19/2018 12:00:00,24.7,17,25
02/20/2018 12:00:00,24.2,16.5,24.5
02/21/2018 12:00:00,25,16,26
02/22/2018 12:00:00,24.1,15,24
02/23/2018 12:00:00,22.8,15.5,23
02/24/2018 12:00:00,24.8,18,25.5
02/25/2018 12:00:00,25.5,18,26.5
02/26/2018 12:00:00,27,19.3,27
02/27/2018 12:00:00,24.7,18,28.5
02/28/2018 12:00:00,26,16,26.3
03/01/2018 12:00:00,27.5,18.5,27
03/02/2018 12:00:00,26,18.2,27.5
03/03/2018 12:00:00,26.7,18,28
03/04/2018 12:00:00,28.5,21,28.5
03/05/2018 12:00:00,29,20.5,28
03/06/2018 12:00:00,28.2,19,28.5
03/07/2018 12:00:00,29,21.5,30
03/08/2018 12:00:00,28,19,28.5
03/09/2018 12:00:00,27.8,19.5,21.2
03/10/2018 12:00:00,27,20,28.5
03/11/2018 12:00:00,26.2,19,26.7
03/12/2018 12:00:00,23.8,17,25
03/13/2018 12:00:00,26.8,19,26
03/14/2018 12:00:00,28,20,28.5
03/15/2018 12:00:00,26.2,18.5,27
03/16/2018 12:00:00,27.2,19,28.5
03/17/2018 12:00:00,28.2,20.5,29
03/18/2018 12:00:00,28.6,20.5,30.1
03/19/2018 12:00:00,29,21,30.5
03/20/2018 12:00:00,29.9,22,30.8
03/21/2018 12:00:00,29.7,22.5,31
03/22/2018 12:00:00,30.5,22.5,31.4
03/23/2018 12:00:00,30.7,22,32.5
03/24/2018 12:00:00,31,22.5,32
03/25/2018 12:00:00,30.4,22,31
03/26/2018 12:00:00,31,22.5,31.5
03/27/2018 12:00:00,31.7,23,33
03/28/2018 12:00:00,29.5,21,29.5
03/29/2018 12:00:00,28.5,20,26.5
03/30/2018 12:00:00,26.6,20,26.5
03/31/2018 12:00:00,26,19.5,30
04/01/2018 12:00:00,29,20,32.5
04/02/2018 12:00:00,31.6,20.5,32.5
04/03/2018 12:00:00,31.5,22,28
04/04/2018 12:00:00,26.4,21,30
04/05/2018 12:00:00,29,22,31.5
04/06/2018 12:00:00,29.8,22,24.5
04/07/2018 12:00:00,25.3,22.5,29.5
04/08/2018 12:00:00,28.5,20.5,31
04/09/2018 12:00:00,28.5,20,29
04/10/2018 12:00:00,28.4,21.5,31
04/11/2018 12:00:00,28.2,21,29.5
04/12/2018 12:00:00,27,19.5,28.9
04/13/2018 12:00:00,29.5,21.5,31
04/14/2018 12:00:00,29.4,22,31.5
04/15/2018 12:00:00,30.7,22,32.5
04/16/2018 12:00:00,30.5,22.5,30
04/17/2018 12:00:00,29.4,21.5,30
04/18/2018 12:00:00,28.5,19.5,30.5
04/19/2018 12:00:00,28.5,21,30.5
04/20/2018 12:00:00,28.5,22,32.8
04/21/2018 12:00:00,31.1,24,33
04/22/2018 12:00:00,31.6,24,32.7
04/23/2018 12:00:00,31.4,24,32
04/24/2018 12:00:00,30.3,22.5,30.5
04/25/2018 12:00:00,29.3,21.5,29.5
04/26/2018 12:00:00,27.8,20,30.8
04/27/2018 12:00:00,29.5,22,31.5
04/28/2018 12:00:00,30.5,22,24.3
04/29/2018 12:00:00,24.4,22,29.5
04/30/2018 12:00:00,27.3,20.5,28.5
05/01/2018 12:00:00,29.2,21.5,31.5
05/02/2018 12:00:00,29,21.5,31
